Year,City,Country,latitude,longitude,attack type,Target Type,Target Sub Type,Target,Weapon Type,Weapon sub type,Terrorist Organization,motive,summary,,,,
1999,Srinagar,India,34.083658,74.797368,Bombing or Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,"Army compound in Haft Chinar District in Srinagar, India",Explosives/Bombs/Dynamite,Grenade,Unknown,Unknown,"11/27/1999: Unidentified assailants threw grenades at a military compound in the Haft Chinar area of Srinagar, India. The attack, which injured two young girls, coincided with several armed attacks on military personnel in the surrounding area resulting in civilian casualties and police and military fatalities.",,,,
1999,Bandipora,India,34.419807,74.63561,Armed Assault,Government (General),Politician or Political Party Movement/Meeting/Rally,"Mohammad Anwar Sheikh, the senior vice-president of Awami League",Firearms,Unknown Gun Type,Militants,Specific motive is unknown but the victim was involved with counter-insurgency before he became a politician,"11/27/1999: Militants stormed the house of Mohammad Anwar Sheikh, the senior vice-president of Awami League, in Bandipora area of Baramula District, India.  The attackers opened fire and threw grenades at the house; they also set the house on fire before fleeing.  Sheikh was killed, as was his two bodyguards.  His wife and daughter-in-law were seriously injured in the attack.  Sheikh had been a counter-insurgent before he turned to politics.",,,,
1999,Kohima district,India,25.6701,94.1077,Assassination,Government (General),"Government Personnel (excluding police, military)","S.C. Jamir, chief minister of Nagaland",Firearms,Unknown Gun Type,National Socialist Council of Nagaland,Unknown,"11/29/1999: Suspected members of the National Socialist Council of Nagaland (NSCN) attempted to assassinate S.C. Jamir, chief minister of Nagaland, while he was traveling in the vicinity of Phepima, Nagaland, India.  Jamir's convoy was ambushed and the rebels set off 14 explosions, damaging the convoy, before opening fire on the vehicles.  Jamir's security returned fire and two of his bodyguards were killed.  Jamir was not hurt in the attack.",,,,
1999,Krishnanagar,India,23.401281,88.501557,Armed Assault,Private Citizens & Property,Marketplace/Plaza/Square,"Civilians in a market in Krishnanagar, India",Firearms,Unknown Gun Type,Bengali Tiger Force (BTF),Unknown,"12/06/1999: A group of five Bengali Tigers Force (BTF) militants attacked a market in Krishnanagar, India. Two persons were killed and four others injured as a result of the attack.",,,,
1999,North Tripura district,India,24.079714,92.263039,Armed Assault,Private Citizens & Property,Marketplace/Plaza/Square,"Civilians at the market in Sipur, India",Firearms,Unknown Gun Type,National Liberation Front of Tripura (NLFT),Unknown,"12/08/1999: National Liberation Front of Tripura (NLFT) members attacked a market in Siripur, North Tripuri District, Tripura State, India, killing five and injuring nine. The militants set fire to structures used as an agriculture store and veterinary sub-centre while fleeing the scene.",,,,
1999,Rajampet,India,14.186479,79.151326,Bombing or Explosion,Transportation,Train/Train Tracks/Trolley,Rajampet Train Station in India,Explosives/Bombs/Dynamite,Other Explosive Type,People's War Group (PWG),The attack was reported to be carried out in retaliation for the killing of three fellow rebels by police.,"12/12/1999: The People's War Group (PWG) bombed the Rajampet train station in Andhra Pradesh, India. The assailants herded the station master and other officials out of the station before the bombing. The attack was reported to be carried out in retaliation for the killing of three fellow rebels by police.",,,,
1999,Patan,India,23.849325,72.126626,Bombing or Explosion,Police,"Police Building (headquarters, station, school)","Police Station in Patan, India",Explosives/Bombs/Dynamite,"Projectile (rockets, mortars, RPGs, etc.)",Hizbul Mujahideen (HM),Unknown,"12/15/1999: Hizb-ul-Mujahidin (HM) militants bombed a police station in Patan, Gujarat State, India, killing a Deputy Superintendent of Police, Kuldeep Singh, and an Army soldier in Patan. The camp was significantly damaged in the attack. Hizb-ul-Mujahidin (HM) took responsibility for the attack and claimed four more policemen were also killed in the attack.",,,,
1999,Dungiwatcha,India,34.312414,74.345243,Bombing or Explosion,Military,Paramilitary,"24 Rashtriya Rifles camp in Dengiwachi, India.",Explosives/Bombs/Dynamite,Grenade,Lashkar-e-Taiba (LeT),Unknown,"12/15/1999: An Indian soldier was killed when a group of about 20 suspected Lashkar-e-Taiba (LeT) militants attacked the 24 Rashtriya Rifles camp in Dengiwachi, India.",,,,
1999,Kammarpally,India,18.835472,78.509532,Bombing or Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,"Civilians in the house of Gopikishan, a leader of the Telegu Desam Party",Explosives/Bombs/Dynamite,Unknown Explosive Type,People's War Group (PWG),Unknown,"12/16/1999: Five people were killed in a bombing in Kamarapally, Nizamabad District, Andhra Pradesh State, India. The victims were tenants in the house of Gopikishan, a leader of the Telegu Desam Party that governs Andhra Pradesh. Police blamed the People's War Group (PWG) for this attack.",,,,
1999,Nizamabad District,India,18.510022,78.295308,Bombing or Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,"The home of Dasarath Reddy, Telugu Desam Party member",Explosives/Bombs/Dynamite,Unknown Explosive Type,People's War Group (PWG),Unknown,"12/20/1999: Maoist guerrillas bombed the house of a local politician in the southern Indian state of Andhra Pradesh. Police reported the People's War Group (PWG) blasted the house of Dasarath Reddy in the state's Nizamabad district after asking the occupants to leave the building. There were no reported injuries but the house was destroyed as a result of the attack. Reddy was a member of Andhra Pradesh's ruling Telugu Desam Party, whose members have been long targeted by the PWG.",,,,
1999,Anantnag,India,33.733336,75.148983,Bombing or Explosion,Government (General),"Government Personnel (excluding police, military)","Deputy Commissioner's office in Anantnag, Kashmir.",Explosives/Bombs/Dynamite,Grenade,Unknown,Unknown,"12/22/1999: At least ten people were injured when a grenade exploded outside a Deputy Commissioner's office in Anantnag, Kashmir. The grenade was aimed to blow up a security picket outside the office. The grenade missed its target and exploded on the road-side, wounding ten pedestrians. Ten were wounded in the attackthe .",,,,
1999,Jammu,India,32.726602,74.857026,Bombing or Explosion,Transportation,Bus Station/Stop,"Civilians in a bus terminal in Jammu, India",Explosives/Bombs/Dynamite,Unknown Explosive Type,Unknown,Unknown,"12/28/1999: At least one person was killed and two injured when a bomb planted by unknown militants exploded at a bus terminal in Jammu, India. Several surrounding buses were damaged due to the explosion.",,,,
1999,Srinagar,India,34.083658,74.797368,Armed Assault,Police,"Police Building (headquarters, station, school)","Police Headquarters in Srinagar, India",Explosives/Bombs/Dynamite,Grenade,Unknown,Unknown,"12/29/1999: Unidentified assailants fired on the police headquarters in Srinagar, India. Three rifle-launched grenades hit an army office next to the office of the anti-terrorist police headquarters and a fourth grenade hit the police office, but did not explode. No casualties were reported in the attack.",,,,
2000,Udhampur,India,32.925224,75.135264,Armed Assault,Police,"Police Building (headquarters, station, school)",The Central Reserve Police Force 68 battalion camp at Umorha Morh in Udhampur,Firearms,Unknown Gun Type,Lashkar-e-Taiba (LeT),Unknown,"01/01/2000: Members of Lashkar-e Taiba attacked the Central Reserve Police Force (CRPF) 68 battalion camp at Umorha Morhcamp in Udhampur, killing one and injuring two.",,,,
2000,Kakotibari,India,27.091373,95.023955,Bombing or Explosion,Utilities,0,An Oil and Natural Gas Commission pipeline at Kakotibari,Explosives/Bombs/Dynamite,Time Fuse,United Liberation Front of Assam (ULFA),Unknown,01/01/2000: An Oil and Natural Gas Commission (ONGC) pipeline was blown up with a time bomb in Kakotibari. It was suspected that the United Liberation Front of Assam was responsible. No one was killed or injured.,,,,
2000,Srinagar,India,34.083658,74.797368,Bombing or Explosion,Private Citizens & Property,Marketplace/Plaza/Square,A vegetable market in Srinagar,Explosives/Bombs/Dynamite,Land Mine,Unknown,Unknown,"01/03/2000: A bomb exploded at a vegetable market in Srinagar, Jammu and Kashmir State. Eighteen people were killed, fourteen civilians and four security personnel, and at lest thirty people were injured in this attack by unknown perpetrators.",,,,
2000,New Delhi,India,28.632381,77.220004,Bombing or Explosion,Transportation,Train/Train Tracks/Trolley,A passenger train at the Old Delhi train station,Explosives/Bombs/Dynamite,Other Explosive Type,Unknown,Unknown,01/06/2000: A bomb exploded on a passenger train stopped at the Old Delhi railway station. The perpetrators were unknown. Twenty-three people were injured but none seriously and the train compartment was significantly damaged.,,,,
2000,Unknown,India,16.690933,79.567945,Bombing or Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,"G. Sukhender Reddy, Telugu Desam Party Member of Parliament",Explosives/Bombs/Dynamite,Unknown Explosive Type,People's War Group (PWG),Unknown,01/07/2000: Six Maoist guerrillas from the Peopleﾒs War Group attacked the house of the ruling Telugu Desam Party Member of Parliament G. Sukhender Reddy in Andhra Pradesh. The guerrillas dragged Reddyﾒs mother out of the house before attacking it with explosive devices.,,,,
2000,Kaghaznagar,India,19.351868,79.481219,Bombing or Explosion,Police,"Police Building (headquarters, station, school)",The District Superintendent of Police office,Explosives/Bombs/Dynamite,Unknown Explosive Type,People's War Group (PWG),Unknown,"01/11/2000: Two policemen were killed and two injured when the People's War Group attacked with explosives the District Superintendent of Police camp office at Kagajnagar, Adilabad District.",,,,
2000,Khanabal,India,33.741093,75.129728,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Rashtriya Rifles headquarters in Khannabal,Firearms,Unknown Gun Type,Lashkar-e-Taiba (LeT),Unknown,"01/12/2000: Pakistani group Lashkar-e Taiba claimed responsibility for an armed attack with grenades and guns on the Rashtriya Rifles headquarters in Khannabal. Around 15 soldiers were killed, two civilians, and three militants.",,,,
2000,Budgam District,India,34.021244,74.722282,Bombing or Explosion,Utilities,Electricity,Power transmission towers in Kashmir,Explosives/Bombs/Dynamite,Unknown Explosive Type,Lashkar-e-Taiba (LeT),Lashkar-e Taiba was protesting the government production of power in Kashmir that wasn't being distributed to Kashmiris.,01/16/2000: Two power transmission towers were blown up and the entire Budgam district in the Jammu and Kashmir state was without power. Lashkar-e Taiba claimed responsibility stating that the government was producing power in Kashmir that wasnﾒt going to Kashmiris. No injuries reported.,,,,
2000,Jirania,India,23.826754,91.431903,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Residents in Tripura State,Firearms,Unknown Gun Type,National Liberation Front of Tripura (NLFT),Unknown,"01/16/2000: Four people from Jirania, Tripura State, including Jagdish Debbrama, former chairman of Tripura Tribal Autonomous District Council political and Joint Secretary of Tripura Upajati Juba Samity (TUJS), were kidnapped by armed extremists. The National Liberation Front of Tripura (NLFT) group was suspected.",,,,
